"GermplasmId","MG","Chlorosis_Blues_Plus_intercept","GreenStem_Blues_Plus_intercept","Height_Blues_Plus_intercept","Lodging_Blues_Plus_intercept","Maturity_Blues_Plus_intercept","Oil_Blues_Plus_intercept","Protein_Blues_Plus_intercept","SDS_Blues_Plus_intercept","SeedQuality_Blues_Plus_intercept","SeedSize_Blues_Plus_intercept","Shattering_Blues_Plus_intercept","YieldBuA_Blues_Plus_intercept"
"HF00_196_MGIV",4,4.57164621306647,3.10191564141488,34.1739121141873,2.31187012700677,282.595926266005,17.0643588177219,37.6524569592096,-8.45492902148667,1.03944596627355,18.4037310104364,2.20824531839316,52.0200131145713
"HF01_0541_MGIII",3,4.40671840313837,NA,32.9892774983365,2.76488503297567,269.458121390618,16.8941119892192,36.81485474124,NA,1.15355662292804,15.408086106525,2.33529649989128,50.0834569165122
"HF01_0545_MGII",2,3.90671840313837,3.05984528269714,32.0460771311737,3.16547227597466,268.496323481665,16.8654756454182,37.418526043862,NA,1.43251785551649,17.0471968189126,3.20824531839316,44.195618249529
"HF01_0566_MGIII",3,4.20671840313837,NA,35.1841886829338,2.87203225615174,276.333121390618,16.9233759547398,37.1197204824125,NA,1.36139958347932,16.6141056445057,3.33529649989128,48.2436693032843
"HF01_0578_MGIII",3,3.90671840313837,NA,33.242154809702,2.72261341705685,271.208121390618,17.4019439095532,37.1292182471211,NA,1.07302209407361,18.0048456252837,3.33529649989128,50.0560564331451
"HF01_0610_MGIII",3,3.70671840313837,NA,33.6977561024589,2.56381447761089,270.833121390618,17.0441666027752,38.7934304118274,NA,1.22523590561539,16.4992900141211,3.33529649989128,49.9154993938666
"HF01_0821_MGII",2,3.90671840313837,3.05984528269714,28.6677258347629,2.23674742707359,265.496323481665,17.0499591364987,38.9453646132756,NA,1.32487357585609,16.5277519296119,2.20824531839316,45.5394590229163
"HF01_1066_MGIII",3,3.40671840313837,NA,31.3020216482363,2.2310860935297,269.083121390618,18.1741028869599,37.6233421294755,NA,1.47911007581348,18.5025304953624,2.33529649989128,46.9928998772337
"HF02_0593_MGII",2,4.22742087736988,2.92886540246557,31.2967686700239,2.87980110500553,265.900363674678,16.9952568639399,35.4635238182889,NA,1.57621890132635,18.1399300862362,3.24339171315751,51.1968970308023
"HF02_0804_MGIII",3,3.52742087736989,NA,31.8946412835422,2.54443691348365,274.130507998524,18.0612392660615,37.3077499432121,NA,1.26435950906853,18.9587151179285,2.24339171315751,50.7409366919862
"HF02_0811_MGII",2,3.82742087736988,2.92886540246556,31.404888126766,2.54090428666763,264.775363674678,17.7249795571619,38.4327359829952,NA,1.32787925998267,18.6607632527489,2.24339171315751,42.6578443247048
"HF03_412_MGIII",3,3.58717067514226,2.74654255693738,31.9580892737147,2.50236633094249,270.596130938763,16.7439621923667,37.6450106017167,NA,1.07384716279999,17.0119976394972,2.26981507321575,49.5305503004169
"HF03_546_MGII",2,3.68717067514226,2.83331121807963,28.1935030242349,2.41331614530029,262.985123215509,17.7917001058942,37.6377414903443,NA,1.33320629165456,15.7946149157848,2.42601110261061,52.1587315330274
"HF04_0648_MGIII",3,4.19745524962335,2.49863766075961,30.8323932362844,2.36156594551854,277.306141277507,16.1179806450665,37.0959288419653,NA,1.23867405581718,16.699232796335,2.33703194377456,55.7074504063816
"HF91_055_MGII",2,4.75078004798209,NA,29.5243685966056,2.78792662445354,262.151470635411,17.9336883840812,36.902585360738,NA,1.50867413775737,18.1082113984394,2.18947210456437,49.5174729361993
"HF91_070_MGII",2,4.48439050127286,NA,28.3454035245961,2.48904992534157,265.659537149015,17.2481430978252,37.5081609929103,NA,1.38932440512729,16.7737850854678,2.13314196320972,48.0564714472115
"HF91_121_MGII",2,5.00000000987934,NA,30.884784617725,2.81947168516653,265.821667954425,16.8665176030149,37.4559490961015,NA,1.3704324015855,18.0062067820938,NA,48.2199116856692
"HF91_138_MGIII",3,3.70000000987934,NA,29.0602230998841,2.61127433686065,269.912109618429,16.4202235366921,38.5896157875541,NA,1.31395644935972,15.0372725864135,NA,45.4749640249667
"HF91_385_MGIII",3,4.00000000987934,NA,31.3287930096536,2.76267115519855,271.037109618429,16.4647872525074,38.7809540699061,NA,1.37396591137522,15.435685411928,NA,47.6466351428021
"HF92_078_MGIII",3,4.87169010070685,NA,32.8628054526297,2.72778262488924,271.489033453181,17.010176456694,37.7562771860846,-20.1608655069606,1.46481508835509,16.3126996187247,2.13314196320972,48.0748422134164
"HF92_079_MGIII",3,4.24545794082667,NA,30.1144059824322,2.45754760347374,274.388487565736,16.9862801854061,38.3586826422906,NA,1.39636310852463,16.745954918866,3.18947210456437,45.9551290247575
"HF92_080_MGII",2,4.34545794082667,NA,29.4819831144993,2.54499393185028,269.147294506556,17.2008769436029,37.435905081344,NA,0.923459877053615,17.059914457275,2.18947210456437,47.187569618808
"HF92_080_MGIII",3,3.73480618106621,NA,30.7834597383651,2.41783900126953,269.69455518934,16.8723836214237,37.9920867268292,-14.1608655069606,1.26138208468242,16.7493596992135,2.07681182923512,48.5416945891203
"HF92_083_MGIII",3,4.10502343404019,NA,34.1383835392744,2.58029660758809,271.596176310324,17.0437374826834,37.2882627726393,-28.5608655069607,1.46094739861126,16.4527281372696,2.13314196320972,46.8472744635166
"HF92_092_MGII",2,4.74545794082667,NA,31.8914435669642,2.99598088133136,269.047294506556,16.7191178413435,37.7876424695795,NA,1.71368125820779,18.1212313132268,4.18947210456436,46.3034210750004
"HF92_176_MGIII",3,4.74545794082667,NA,28.7946225728132,2.0270690844465,270.721820899069,17.1679300605534,38.0952939128804,NA,1.31559152862223,15.6149358813485,2.18947210456437,45.9141268629235
"HF92_178_MGIII",3,4.43835676737352,NA,34.2682009279803,2.4821988443642,272.489033453181,17.1630440021333,36.8322915995298,-17.2608655069606,1.25165415174234,15.759138496339,2.13314196320972,47.2920444096696
"HF93_032_MGII",2,3.60034788665562,NA,32.9070850692468,3.14657142245041,270.408537546549,17.2430762800144,38.0097316968188,NA,1.73186462581566,19.0734996938749,3.07681182923512,49.8521840847304
"HF93_035_MGII",2,4.50034788665561,NA,30.1723287334255,2.91228308854477,266.283537546549,17.5797961801323,38.2688207132906,NA,1.67849659842546,21.2998879710865,2.07681182923512,51.1350259664374
"HF93_035_MGIII",3,4.16874609028235,NA,30.640023939442,2.51719344833623,268.513036169736,17.2963338966359,37.5454138295384,4.27583337390085,1.79047967937268,20.2869569164224,2.22578008925141,47.7506788391841
"HF93_036_MGII",2,4.00034788666233,NA,29.528758823656,2.88588627020687,265.158537546549,17.3997306438651,37.9999299085857,NA,1.36848713640995,19.7082211375987,3.07681182923512,49.7102589746255
"HF93_038_MGII",2,3.80034788666233,NA,31.6317708152891,2.98251147262595,268.033537546549,17.7189961801323,37.3640207132906,NA,1.73712242822736,19.7216474898452,2.07681182923511,51.2859316548425
"HF93_038_MGIII",3,4.11582504276478,NA,31.3731611785825,2.72973322785738,270.522198056266,17.4503475365144,36.8532961779598,10.2758333739009,1.48157926596173,18.8037541942747,2.12225212383101,49.2307319982843
"HF93_041_MGIII",3,4.10034788666233,NA,29.0274766721298,2.46821055116587,267.963882416813,17.515186190321,37.1472946287129,NA,1.58057970922224,19.8262850799188,2.07681182923511,49.9119580024766
"HF93_076_MGIII",3,3.50034788666234,NA,35.1325111635121,2.77580525473384,275.074993527924,16.397154644545,37.7318473110625,NA,2.39817038270298,17.0762860808453,3.07681182923511,42.92918778435
"HF93_083_MGII",2,4.60034788666234,NA,35.6486776022631,3.25981571484208,266.533537546549,16.9908034619397,38.1092308027023,NA,1.36544314554002,18.5619250451949,2.07681182923511,46.4611646630306
"HF93_083_MGIII",3,3.01582504276478,NA,32.6327790872209,3.09846766675913,268.890619108897,16.8207292071431,38.0328822250204,8.27583337390089,1.48514596233458,18.6039597166873,2.12225212383102,46.3791404574886
"HF93_155_MGII",2,3.20034788666234,NA,30.3040730776138,2.54994622003133,267.533537546549,17.6546107437472,37.1840408921139,NA,1.70072933399825,18.5600733416285,2.0768118292351,51.5883643868208
"HF93_155_MGIII",3,3.16582504276478,NA,29.4428697756925,2.22647917140215,269.785355951003,18.1202747184397,36.5569452838433,7.27583337390087,1.54972180698958,18.2994331077634,2.12225212383103,47.6885607078177
"HF93_194_MGII",2,3.50034788666234,NA,28.9543873315715,2.98900616985579,269.908537546549,16.5670835618218,39.2247417862305,NA,1.82047153158655,17.8369255456582,2.07681182923509,47.5438248615984
"HF93_194_MGIII",3,4.11582504276478,NA,29.406576277728,2.63253652415902,271.83798752995,16.4183202297364,38.4522583426661,-2.72416662609917,1.55640529501715,18.3512852561861,3.12225212383103,47.4220620975682
"HF94_051_MGII",2,4.11993242531276,NA,26.4499511863457,2.23147003705027,270.473778513778,17.3102556630613,38.0989382067472,NA,1.28020111246147,17.9119426434064,2.12225212383103,49.8362340771722
"HF94_052_MGII",2,4.11993242531276,NA,25.905383402899,2.3481176730393,267.773778513778,17.3320192540239,37.1568877596889,NA,1.32617840362425,16.3819422430358,2.12225212383103,47.2354837275592
"HF94_090_MGIII",3,4.21993242531275,NA,30.1110308311591,2.28263045149172,271.100027369683,17.4416296183081,37.8952121840434,NA,1.27801009165809,17.7428593026338,2.12225212383103,47.8634289026259
"HF94_139_MGIII",3,4.11993242531276,NA,28.6414263065098,2.29776095668096,271.87780514746,17.1603205576663,38.5522458154156,NA,1.18739934934782,17.5580857554155,2.12225212383103,45.6845842433516
"HF94_155_MGIII",3,4.21993242531275,NA,33.1059496097663,2.60655989612693,272.433360703016,17.2096296183081,36.9092121840434,NA,1.14172500960239,15.5403903645452,2.12225212383103,45.6076317089494
"HF94_161_MGIII",3,4.21993242531275,NA,29.9387285688344,2.46519570408634,271.766694036349,17.5126660273454,38.1702626311017,NA,1.18764532840802,17.1305137224784,2.12225212383103,47.3910858613432
"HF95_078_MGIII",3,4.47458818295206,NA,28.1954066515423,1.95629428725907,272.760106309958,16.9721216612019,37.9539111017627,NA,1.05887367617327,14.6914625404396,2.32930804798428,49.1705212170758
"HF95_088_MGIII",3,3.97458818295206,NA,27.2994716286566,1.9571507315509,271.660106309958,16.8873170476459,37.8023354311753,NA,1.05130886886922,14.9584994143627,2.32930804798428,49.4348872351923
"HF9665_2_15RR_MGIII",3,NA,NA,28.4740907429782,2.76860483410661,274.817535349694,16.7419080024658,39.1114650502742,NA,1.22806230736238,15.2678206742765,2.20824531842724,48.4998660783215
"HF9667_2_15RR_MGIII",3,NA,NA,33.8778230955333,2.62214276317408,273.192535349694,16.2753806956878,39.8621772149805,NA,1.18212096185563,16.3921590655952,2.20824531842724,48.4199522414481
"HF9667_2_4RR_MGII",2,NA,2.54745447827175,29.7665662038714,2.36491401970719,262.038692539749,15.1995912802475,42.2914366919623,NA,1.15851754627484,15.8442814740355,2.20824531842724,44.0585225681222
"HF9670_3_10_MGII",2,NA,2.54745447827175,32.7845511217068,2.5875712592269,265.372025873082,16.9056422528998,39.4517073178438,NA,1.7540899231913,17.4512263633362,2.20824531842724,45.5634740283754
"HF97_011_MGII",2,4.73590180245262,NA,29.0196476774579,2.49948973430188,268.182016792426,17.7601127844415,37.7394260929427,NA,NA,17.357503323976,1.84544884751066,52.3257377973519
"HF97_011_MGIII",3,3.84408700819423,NA,28.1953391227022,2.4227363375788,270.558053294907,17.76010179679,37.8196380691319,-17.2389540810197,NA,17.4453896598537,1.79252650656946,49.4221993107711
"HF97_052_MGII",2,4.63590180245262,NA,31.3963108002533,2.46108231042365,270.807016792426,17.1684720115535,38.3253274341175,NA,NA,16.0463926021141,2.84544884751065,46.8526268435581
"HF97_074_MGII",2,3.13590180245261,NA,28.372659669091,2.15861493672096,271.057016792426,17.5099538070348,38.0935522105884,NA,NA,17.1834296762225,1.84544884751066,47.5930512544369
"HF97_076_MGII",2,4.53590180245262,NA,28.3051243742014,2.29069079485591,267.807016792426,17.3773263754042,38.2111256458845,NA,NA,16.9519477128134,1.84544884751066,48.0020318327371
"HF97_076_MGIII",3,3.84408700819423,NA,28.3043315816199,2.21479893878835,271.995553294907,17.6147818966722,38.3783490526601,-16.5389540810197,NA,16.261629215631,1.79252650656946,47.6880846280052
"HF97_122_MGIII",3,4.13590180245261,NA,34.8269225868611,2.41459877146742,275.270315485442,17.0890782939456,38.1534822647679,NA,NA,14.9845203461307,1.84544884751066,49.4171790160121
"HF97_136_MGIII",3,4.03590180245261,NA,35.7154112752377,2.60242503444053,277.770315485442,17.4181875210575,37.7316336059427,NA,NA,16.6173910872146,1.84544884751066,45.0333926112019
"HF97_166_MGIII",3,3.64135860628036,NA,30.2686791128319,2.57766723364553,276.420474025085,17.5018818238913,38.1276816542576,-32.2977881006496,NA,16.8978633398506,1.81898767846081,51.052734217594
"HF97_187_MGIII",3,3.23590180245261,NA,34.6140624064,2.25489240814323,277.520315485442,16.7178420513784,38.0556167902567,NA,NA,14.1303540131062,1.84544884751066,50.7980212516829
"HF97_188_MGIII",3,3.63590180245261,NA,34.9603300538448,2.18885447907575,279.145315485442,16.7279512784904,38.0977681314315,NA,NA,14.4210949948107,1.84544884751066,47.3904350885564
"HF98_023_MGIII",3,3.91106660962425,2.53181168107493,32.2717788191559,2.36872999086991,270.487978394448,16.9964887249082,38.0555255904271,-8.64809694063303,1.34413674852166,16.2181504229311,2.03953125667498,52.3066080452532
"HF98_152_MGIII",3,3.80876501945553,NA,29.0724191012389,2.46770531071249,272.599675058559,17.2653792668749,37.8884675440759,NA,NA,14.8059804129639,2.79252650656946,49.0017007606665
"HF98_154_MGIII",3,3.80876501945553,NA,29.5791634454272,2.33451698314499,273.71078616967,16.8434156759122,38.6275179911341,NA,NA,14.7594785201123,1.79252650656946,50.9255734696398
"HF99_019_MGII",2,3.78930156400636,NA,33.1368733818696,2.48935441297714,268.037643642738,16.8189871427396,37.04137239683,NA,1.60373940008329,16.1433441510317,3.93103477460167,42.9369790473522
"HF99_019_MGIII",3,NA,2.00066824933415,36.0709870633702,2.58870535112936,271.022860745676,16.9643293990113,37.0699642797282,NA,1.79393755609618,16.1887923246518,2.2865359950587,52.5211266127333
"HF99_032_MGIII",3,NA,2.37566824933415,38.802589133281,2.47315681652157,276.397860745676,16.1051024667913,37.8713426326652,NA,1.58065468684556,14.6225894179822,2.2865359950587,52.3191108423915
"HFPR_3_MGIII",3,3.98717067508771,2.74654255693738,31.5992160714434,2.1658881717714,272.096130938763,16.8170204468263,38.4214913170099,NA,1.10459771600125,17.7742200841475,2.26981507323929,50.7227784575308
"HFPR_4_MGIII",3,4.28717067508771,2.74654255693738,30.8634847490654,2.08138572502062,271.696130938763,16.8065913195964,38.8162509593633,NA,1.15607359036243,17.4649607655741,2.26981507323929,51.0561842823004
"HFPR_5_MGIII",3,4.28717067508771,2.74654255693738,31.1022135577493,2.03818289687654,272.596130938763,16.7500277286338,38.5229014064216,NA,1.15533565318184,17.3882942323643,2.26981507323929,49.5935211765688
"HFPR_7RR_MGIII",3,NA,3.15403235138401,34.0206456247229,1.99637535972531,274.101115083861,16.237224673599,39.5552338242862,-24.2379579965965,1.0187451516461,17.1859131646319,2.42601110259423,46.9144386745177
"HM02_1247_MGIV",4,NA,2.2117679203891,35.4466065340579,2.84285814358732,273.586405639655,17.9149142407263,36.3500753423455,NA,1.20126516998362,14.7516210659188,2.26981507323929,46.9759470733027
"HM02_1249_MGIV",4,NA,2.2117679203891,39.2520020094085,2.98298864877657,274.586405639655,17.3337433679562,37.1385156999922,NA,1.09905135844185,15.6997693623523,2.26981507323929,47.1274325113786
"HM09_B019_MGIII",3,NA,2.72065287366894,33.1703615653939,2.44037112918599,271.428375356453,NA,NA,NA,1.45454256096911,18.4819519645613,1.74993218335997,54.2730033389785
"HM09_W035_MGII",2,NA,NA,29.6797060796623,2.32338115997631,268.209136388183,16.2980532228379,37.7554053217526,NA,1.25445480766916,17.2803455247013,0.942197661482273,52.573373869981
"HM09_W041_MGII",2,NA,NA,30.1094179352934,2.42561606931695,269.637707816755,15.5980532228379,38.4554053217526,NA,1.66780075702317,16.1692346360183,0.942197661482272,48.8612102100895
"HM09_W053_MGII",2,NA,NA,31.668310226377,2.70239032495773,265.513043958986,16.7792721835775,37.8879409290089,NA,1.34424182220454,16.0651449794008,3.14039012353598,52.6825166760812
"HM09_W053_MGIII",3,NA,2.72065287366894,29.7611121790756,2.12871883457585,269.803375356453,NA,NA,NA,1.17230712196332,15.9491474987371,1.74993218335998,49.6180895021051
"HM09_W054_MGIII",3,NA,2.10506800484091,34.0893095166952,2.60385548688902,274.518327796041,16.8040688971086,36.6260904304734,NA,1.4015849652392,17.9587976440274,2.28169732247019,57.688635896115
"HM09_W063_MGIII",3,NA,2.60506800484091,36.4643095166952,2.51635548688902,274.296105573819,17.0165688971086,37.1760904304734,NA,1.40190122403088,17.7962976440274,2.28169732247019,54.7636358961149
"HM09_W084_MGII",2,3.75214694216249,2.76643339813388,27.3025741684941,2.25516790359455,261.490272104401,17.0779765454773,37.5838176549694,NA,1.29160752132299,16.5513109898645,2.71104372345505,55.5205200907463
"HM09_W146_MGII",2,3.25701464725447,NA,26.7279705409918,2.3274661856653,266.649731543753,17.2710319909546,38.1074029894465,NA,1.55848624792722,17.8798212670948,2.11194749190522,55.6339546400101
"HM09_W150_MGIII",3,NA,2.10506800484091,33.0352629101822,2.71125760799708,273.629438907152,17.1567915903307,37.1248025951797,NA,1.34728843722147,16.6101864217023,2.28169732247019,57.3230788568365
"HM09_W155_MGII",2,NA,NA,32.652655220505,2.7996943724305,269.923422102469,16.7110896318752,37.5404557688108,NA,1.83336051791896,17.193308784235,0.94219766148226,50.2587774781112
"HM09_W158_MGIII",3,NA,3.10506800484091,31.7785185659938,2.39859447651052,271.962772240485,16.490496079034,37.8559895363569,NA,2.02061456140013,18.1750010511603,2.28169732247019,55.6452936604441
"HM09_W174_MGIII",3,NA,2.10506800484091,30.8494719594808,2.73099659761859,271.518327796041,18.130718772256,37.4922017010632,NA,1.09457320316216,17.4388898288351,2.28169732247019,55.6556650199631
"HM10_A012_MGIII",3,NA,3.89729581985734,31.9984443385591,2.60169945525105,273.942264804502,15.7881669736901,38.2406393318104,NA,1.29165546565719,15.9651996687631,3.14039012353597,48.3029936550984
"HM10_W081_MGIII",3,NA,2.60506800484091,31.7430418692502,2.34489341595649,272.296105573819,16.882884732423,37.5878834540037,NA,1.40601258832274,17.0930566623229,2.28169732247019,53.5504793402036
"HM10_W083_MGII",2,NA,NA,30.2869354650562,2.48674776594268,265.213043958986,17.1018794653849,37.4049510184206,NA,1.24490596566707,15.1407004904708,3.14039012353597,51.3419596368027
"HM10_W314_MGII",2,NA,NA,27.5685557269169,2.07611860234814,267.503585536564,17.2476162628529,37.6346452498253,NA,1.62049435072669,16.3700845079018,2.28169732247019,48.9464594272847
"HM10_W336_MGIII",3,NA,1.89729581985734,30.8401715518404,2.44418372613892,270.692264804502,17.0867365495906,36.4471714729883,NA,1.58635035316794,16.1087177053541,2.14039012353597,51.9049564345245
"HM10_W346_MGIII",3,NA,1.89729581985734,30.6702845447978,2.61279244190727,271.317264804502,17.2200698829239,36.2471714729883,NA,1.29746672095433,16.188810390625,3.14039012353597,50.9131085392671
"HM11_G011_MGIII",3,NA,1.63002648619363,34.2487377187223,2.57224241113606,272.127212730685,18.2692525748429,34.8809404445346,-11.487107134234,1.56090346894183,18.6502829668221,1.94106319308603,57.8302343590399
"HM11_G016_MGII",2,NA,NA,32.907039035115,2.80253533072356,266.913043958986,17.3253450016521,36.5980418231255,NA,1.74114248604606,16.6725525944078,3.14039012353597,52.9386307546382
"HM11_G021_MGII",2,NA,NA,33.3935299349591,2.6291439950839,266.613043958986,17.5653450016521,36.8380418231255,NA,1.64180662950859,16.7981081054778,4.14039012353597,53.1916877939166
"HM11_G023_MGII",2,NA,NA,36.0346567326879,2.84712478093384,268.013043958986,17.4235959743044,36.797112449007,NA,1.43870729335011,17.3855157204847,4.14039012353597,54.5853018724736
"HM11_G023_MGIII",3,NA,1.93682882803821,35.0076045548997,2.80789050451126,270.667542844017,17.3724317184585,37.0179442895411,NA,1.64521492083094,18.3915942311992,NA,56.4366627257673
"HM11_H015_MGIII",3,NA,NA,30.2324348482624,2.12276542987427,270.25552081245,18.2802905857855,36.0697265162365,NA,1.49499849919335,18.4853963546539,NA,51.8252527083091
"HM11_H016_MGIII",3,NA,NA,29.5357940987633,2.31819000871606,271.684092241022,18.1321663963291,37.0356187044712,NA,1.49183591127653,18.8398939209876,NA,52.2317319055605
"HM11_H031_MGIII",3,NA,2.39729581985735,31.2281981841169,2.38281108550574,271.192264804502,16.124415352603,37.7088549553411,NA,1.42274344739705,16.3827918535708,3.14039012353597,51.5687849138832
"HM11_W157_MGIII",3,NA,1.89729581985734,34.6721852565473,2.5688982431893,273.817264804502,16.783821504011,37.6789558494576,NA,1.35443219209991,16.559181131709,3.14039012353597,50.0029936550984
"HM11_W192_MGIII",3,NA,2.62559072309676,32.1116363322301,2.6546550524616,273.993791922909,16.5425003398769,39.0622868768385,-22.9191393007552,1.32837118123405,19.580216064271,2.33835466732745,55.5084700053589
"HM11_W193_MGIII",3,NA,4.41706232394778,34.1631732058331,3.01134832270347,277.620353178363,16.4701012981875,37.9746784539546,NA,1.48523572652312,19.1752852178109,2.14039012353597,58.7971439716736
"HM11_W193_MGIV",4,NA,3.4588436001613,33.1355842837632,2.74429791330492,276.480989984607,16.9750397513787,37.9235471925494,NA,1.16939051684459,20.049002408458,2.93361067783356,53.0715819072044
"HM12_N067_MGIII",3,NA,3.3494498632393,33.2953664159616,2.51500372945389,274.721973366762,17.2035300833219,36.7509145109759,NA,1.27795010423997,16.4165829274252,1.93361067783356,56.1845965005875
"HM12_N069_MGIII",3,NA,2.28973817471647,32.6815427293357,2.82871221895224,274.474719124014,17.1739803662277,38.1890923240984,-19.5858059674219,1.31670010370851,17.6922484365938,2.43733693952464,57.1440372701081
"HM12_O040_MGIII",3,NA,3.2494498632393,34.0737845145591,2.91698170869691,271.277528922317,16.7876057273952,38.0549550599969,NA,1.45224212177274,17.8618499063762,1.93361067783356,52.1750355472148
"HM12_O068_MGIII",3,NA,1.8494498632393,29.8582265964227,2.48721009277809,272.721973366762,17.1274572652472,37.597480283526,NA,1.44904439399018,18.1758418901136,1.93361067783356,54.0571811799911
"HM12_P077_MGII",2,NA,NA,31.2891940567589,2.57361533389591,267.104416231329,16.9411535503258,38.4533289742664,NA,1.52141555413164,18.4601236709713,NA,54.6414708393114
"HM12_W005_MGII",2,NA,NA,29.8473331962882,2.15315131544526,263.548860675773,16.4504884985155,38.4774849675451,NA,1.38425106952477,16.0096602446164,NA,52.0050781705969
"HM12_W060_MGIII",3,NA,1.27013073008594,31.7472100171954,3.04098184074736,272.247493266615,17.3978148933231,37.0827197935012,NA,1.05002621992278,17.0242117747553,1.71388910228058,55.1901451565001
"HM12_W069_MGIII",3,NA,2.0494498632393,30.433272522926,2.58285650627782,268.055306700095,16.4919782957646,38.2406118286263,NA,1.34826440340733,20.2511498400903,1.93361067783356,50.0080269134144
"HM12_W171_MGIII",3,NA,1.5494498632393,27.7190634736273,1.95061751665631,270.277528922317,17.4035571820121,37.0748877972525,NA,1.34334482220339,19.1803682766093,1.93361067783356,55.755772331361
"HM12_W180_MGIII",3,NA,3.0494498632393,28.2829123424649,2.29815014295363,270.388640033428,17.1013844471726,37.5440460560761,NA,1.17643217647653,18.8190514206575,1.93361067783356,55.3270484911472
"HM12_W300_MGIII",3,NA,3.9494498632393,34.1125874568934,2.96886792149449,275.833084477873,16.8600482878405,38.1267730678383,NA,1.66437920252689,16.314525479018,1.93361067783356,54.5973580984496
"HM13_R061_MGIII",3,NA,1.83002648619363,33.2953008152855,2.43313601359843,270.327212730685,17.358823447613,36.632900086888,-23.787107134234,1.34163299544197,17.386085238244,1.94106319308604,56.3055605705032
"HM13_R079_MGIII",3,NA,2.83002648619363,31.9349492816405,2.86413112009688,269.127212730685,17.1110016021906,37.9018698186531,1.812892865766,1.23371961211342,17.6720932545067,1.94106319308604,54.625778044812
"HM13_R084_MGIII",3,NA,1.27013073008594,29.8080377090993,2.43895010498315,270.611129630252,17.7865275116336,36.7185987205614,NA,1.14455791153659,16.3545145624095,0.713889102280574,57.2040780760122
"HM13_S062_MGIII",3,NA,3.23682882803822,32.4438945509804,2.30993286206108,275.334209510684,16.6854410288055,38.0006881169894,NA,1.4196060225249,17.8004673923336,NA,57.3191503256773
"HM13_S072_MGIII",3,NA,1.63002648619363,28.8853478751382,2.82370153608517,274.527212730685,16.6431472383399,39.7820716068861,-17.587107134234,1.33326970739529,20.6790899136597,3.94106319308604,53.4397994104221
"HM13_T053_MGIII",3,NA,2.93002648619362,31.1856680355481,2.4656627479289,272.627212730685,16.5422889838802,37.7459908915929,-24.287107134234,1.16955478945098,16.5148921850816,2.94106319308604,57.4009770780779
"HM13_W040_MGIII",3,NA,1.77013073008595,27.970698705572,2.49038121664922,274.611129630252,17.0995314022426,37.5348812240877,NA,1.2266117562786,18.119835020871,1.71388910228058,51.0154743737705
"HM13_W045_MGIII",3,NA,1.63002648619363,33.1038820169638,2.40999676939481,270.049619258253,17.0843886685931,37.5566524196635,-24.687107134234,1.25203653059496,17.7449183478137,2.43843449089268,54.4051667670278
"HM13_W073_MGIII",3,NA,1.27013073008594,26.9138680102997,2.05581539184613,271.021080180522,17.4780344010821,37.0131965024227,NA,1.28344351563045,16.5778964435896,1.32484744116965,55.3831162342357
"HM13_W091_MGIII",3,NA,1.77013073008595,27.9901958992396,1.86442837865392,270.79294781207,16.234349357056,38.6696289887964,NA,1.18960994580172,16.7905415253974,0.713889102280574,54.6479845192987
"HM13_W098_MGIII",3,NA,2.13002648619363,32.6571306803042,2.40133430809711,273.227212730685,16.7301108293026,38.2770211598279,-24.987107134234,1.11350727577503,18.0255918065113,2.94106319308604,55.1158683409235
"HM13_W128_MGIII",3,NA,1.63002648619363,31.5385462652076,2.33532923466749,270.227212730685,17.584038011228,36.7269202657113,-11.287107134234,1.39694257193733,15.1803239378478,1.94106319308604,56.1314120266956
"HM13_W154_MGII",2,3.37757450772229,NA,26.4326269105132,1.94913881001112,264.685793817864,17.7767728252883,36.6102490132799,NA,1.06057986112232,18.978361253457,1.71388910228058,54.8139913464515
"HM13_W155_MGII",2,3.90957837340844,NA,28.7195662464877,2.17797717999299,267.270819786663,17.3969547504479,37.4975110711728,-18.0017466861013,1.39922225337473,19.5840789546588,1.94106319308604,55.119856083544
"HM13_W156_MGII",2,4.55715350324508,NA,27.0332982783665,2.37089310977633,265.797875808737,16.860809372476,37.6224317031927,NA,1.14853802325271,18.4213797293871,1.71388910228058,53.7574954664222
"HM14_B045_MGIII",3,NA,NA,26.2481264846357,2.04825343700251,269.659479859573,15.8085486111914,40.1253355303381,NA,1.27132744639184,21.4331940200504,1.935805774846,50.820160859702
"HM14_C010_MGIII",3,NA,NA,27.7480507460113,2.27826105674957,275.827291724994,17.4978227513014,37.142908129747,NA,1.0796938361615,15.0515594272069,1.935805774846,42.460062743314
"HM14_C033_MGIII",3,NA,NA,30.8895953915202,2.12815272151913,271.398377955307,16.6533269948229,39.3081102966281,NA,1.42103985743132,18.0332801220066,NA,53.0195203518248
"HM14_C055_MGIII",3,NA,2.27013073008594,31.2163823252915,2.09666180425606,273.974765993888,16.6212804295903,38.1958105982061,NA,1.20983872725973,16.3073770140496,0.713889102280567,51.1163472768129
"HM14_C086_MGIII",3,NA,NA,27.8004892622014,1.79462821777391,273.47202578582,16.4315272400048,37.8115950709242,NA,1.38367869693669,16.6248924936264,1.93580577484601,49.4199390844332
"HM14_E042_MGIII",3,NA,NA,30.3256447124479,2.1874899998202,269.969806526736,17.248117850946,37.8322181083935,NA,1.42420244534814,15.9787825556729,NA,52.6388325831448
