"GermplasmId_2","GermplasmId","MG","Year"
"A00_712063","A00_712063","MGII",2001
"A00_811015","A00_811015","MGIII",2001
"A00_811025","A00_811025","MGI",2001
"A00_812013","A00_812013","MGIII",2001
"A00_812020","A00_812020","MGI",2001
"A00_812031","A00_812031","MGII",2001
"A00_812042","A00_812042","MGII",2001
"A00_812049","A00_812049","MGII",2001
"A00_812052","A00_812052","MGIII",2001
"A00_911043","A00_911043","MGIII",2001
"A00_912026","A00_912026","MGIII",2001
"A00_912027","A00_912027","MGIII",2001
"A00_912028","A00_912028","MGIII",2001
"A00_912029","A00_912029","MGIII",2001
"A00_912032","A00_912032","MGIII",2001
"A00_912033","A00_912033","MGIII",2001
"A00_912045","A00_912045","MGIII",2001
"A00_912046","A00_912046","MGIII",2001
"A00_912049","A00_912049","MGIII",2001
"A00_912050","A00_912050","MGIII",2001
"A00_912051","A00_912051","MGIII",2001
"A98_983008","A98_983008","MGIV",2001
"A99_217006_MGIII","A99_217006","MGIII",2000
"C2011","C2011","MGIII",2001
"C2012","C2012","MGIII",2001
"C2013","C2013","MGIV",2001
"C2014","C2014","MGIV",2001
"C2015","C2015","MGIII",2001
"C2016","C2016","MGIII",2001
"C2017","C2017","MGIII",2001
"C2018","C2018","MGIII",2001
"C2019","C2019","MGIII",2001
"C2020","C2020","MGII",2001
"C2021","C2021","MGII",2001
"C2022","C2022","MGII",2001
"E99034","E99034","MGII",2001
"E99035","E99035","MGII",2001
"E99069","E99069","MGII",2001
"E99072","E99072","MGII",2001
"E99113","E99113","MGIII",2001
"E99132","E99132","MGIII",2001
"E99146","E99146","MGIII",2001
"E99178","E99178","MGIII",2001
"E99246","E99246","MGIII",2001
"E99248","E99248","MGIII",2001
"E99250","E99250","MGII",2001
"E99262","E99262","MGII",2001
"E99275","E99275","MGII",2001
"E99279","E99279","MGIII",2001
"E99301","E99301","MGII",2001
"HC95_4329","HC95_4329","MGIII",2001
"HC96_4458","HC96_4458","MGIV",2001
"HC97_142R","HC97_142R","MGIV",2001
"HC97_1611","HC97_1611","MGIV",2001
"HC97_1691","HC97_1691","MGIV",2001
"HC97_1722","HC97_1722","MGIV",2001
"HC97_175R","HC97_175R","MGIII",2001
"HC97_1867","HC97_1867","MGIV",2001
"HC97_188R","HC97_188R","MGIII",2001
"HC97_245R","HC97_245R","MGIII",2001
"HC97_3796","HC97_3796","MGIV",2001
"HC97_4182","HC97_4182","MGIV",2001
"HC97_4189","HC97_4189","MGIV",2001
"HC97_4358","HC97_4358","MGIII",2001
"HC97_545","HC97_545","MGIII",2001
"HC97_578","HC97_578","MGIV",2001
"HC97_580","HC97_580","MGIV",2001
"HC97_964","HC97_964","MGIV",2001
"HC98_1019","HC98_1019","MGIII",2001
"HC98_1025","HC98_1025","MGIII",2001
"HC98_1046","HC98_1046","MGIII",2001
"HC98_1048","HC98_1048","MGIII",2001
"HC98_1082","HC98_1082","MGIV",2001
"HC98_1276","HC98_1276","MGIV",2001
"HC98_1277","HC98_1277","MGIV",2001
"HC98_1290","HC98_1290","MGIV",2001
"HC98_1291","HC98_1291","MGIV",2001
"HC98_1328","HC98_1328","MGIV",2001
"HC98_1336","HC98_1336","MGIV",2001
"HC98_1343","HC98_1343","MGIV",2001
"HC98_1367","HC98_1367","MGIV",2001
"HC98_1721","HC98_1721","MGIV",2001
"HC98_1980","HC98_1980","MGIV",2001
"HC98_251","HC98_251","MGIV",2001
"HC98_299","HC98_299","MGIII",2001
"HC98_303","HC98_303","MGIII",2001
"HC98_312","HC98_312","MGIV",2001
"HC98_325","HC98_325","MGIII",2001
"HC98_4448","HC98_4448","MGIII",2001
"HC98_4449","HC98_4449","MGIV",2001
"HC98_691","HC98_691","MGIV",2001
"HF99_019_MGIII","HF99_019","MGIII",2001
"HF99_032","HF99_032","MGIII",2001
"IA2068","IA2068","MGII",2001
"K1508","K1508","MGIII",2001
"K1509","K1509","MGIII",2001
"K1510","K1510","MGIII",2001
"K1511","K1511","MGIII",2001
"K1512","K1512","MGIII",2001
"K1513","K1513","MGIII",2001
"K1514_MGIII","K1514","MGIII",2001
"K1515","K1515","MGIII",2001
"K1516","K1516","MGIV",2001
"K1517","K1517","MGIV",2001
"K1518","K1518","MGIV",2001
"K1519","K1519","MGIV",2001
"K1520","K1520","MGIV",2001
"K1521","K1521","MGIV",2001
"K1522","K1522","MGIV",2001
"K1523","K1523","MGIV",2001
"LaMoure","LaMoure","MG0",2001
"LG97_7012_MGII","LG97_7012","MGII",2001
"LG97_9226","LG97_9226","MGIII",2001
"LG97_9301","LG97_9301","MGIII",2001
"LG97_9701","LG97_9701","MGIV",2001
"LG98_1445_MGII","LG98_1445","MGII",2001
"LG98_1452","LG98_1452","MGII",2001
"LG98_1605","LG98_1605","MGII",2001
"LG98_3738","LG98_3738","MGII",2001
"LG98_5481","LG98_5481","MGIII",2001
"LN97_14926_MGIII","LN97_14926","MGIII",2000
"LN97_18394","LN97_18394","MGIV",2001
"LN97_26536","LN97_26536","MGIV",2001
"LN98_2452","LN98_2452","MGIII",2001
"Loda","Loda","MGII",2001
"LS98_0223","LS98_0223","MGIV",2001
"LS98_0582","LS98_0582","MGIV",2001
"LS98_0656","LS98_0656","MGIV",2001
"LS98_1229","LS98_1229","MGIV",2001
"LS98_1386","LS98_1386","MGIV",2001
"LS98_2259","LS98_2259","MGIV",2001
"M94_147018_MG00","M94_147018","MG00",2000
"M94_161045_MG0","M94_161045","MG0",2000
"M95_205041","M95_205041","MG0",2001
"M95_209020","M95_209020","MG0",2001
"M95_210021","M95_210021","MG0",2001
"M95_210031","M95_210031","MGI",2001
"M95_210105","M95_210105","MG00",2001
"M95_210107","M95_210107","MG00",2001
"M95_210133","M95_210133","MG0",2001
"M95_211007","M95_211007","MG00",2001
"M95_211057","M95_211057","MGI",2001
"M95_215050_MGI","M95_215050","MGI",2001
"M95_218042","M95_218042","MG0",2001
"M95_222055","M95_222055","MG0",2001
"M95_223055","M95_223055","MG0",2001
"M95_223094","M95_223094","MGI",2001
"M95_223099","M95_223099","MG0",2001
"M95_224033","M95_224033","MG0",2001
"M95_227016_MG0","M95_227016","MG0",2001
"M95_228066","M95_228066","MGI",2001
"M95_228092_MG0","M95_228092","MG0",2001
"M95_236058","M95_236058","MG00",2001
"M95_241053","M95_241053","MGI",2001
"M95_241085","M95_241085","MG0",2001
"M95_265051","M95_265051","MGI",2001
"M95_265116","M95_265116","MGI",2001
"M95_265118","M95_265118","MGI",2001
"M95_265207","M95_265207","MGI",2001
"M95_265222","M95_265222","MGI",2001
"M95_269063","M95_269063","MG0",2001
"M95_271019","M95_271019","MGI",2001
"M95_274132","M95_274132","MGI",2001
"M95_288008","M95_288008","MG0",2001
"M95_290065","M95_290065","MG00",2001
"M95_301020","M95_301020","MG00",2001
"M95_327061","M95_327061","MG0",2001
"M95_327084","M95_327084","MGI",2001
"M95_327228","M95_327228","MGI",2001
"M96_140012","M96_140012","MG0",2001
"Md98_5165","Md98_5165","MGIV",2001
"Md98_5295","Md98_5295","MGIV",2001
"Md98_6295","Md98_6295","MGIV",2001
"MN1005_MG0","MN1005","MG0",2001
"ND98_1185","ND98_1185","MG00",2001
"ND98_2043","ND98_2043","MG0",2001
"ND98_2235","ND98_2235","MG0",2001
"ND98_553","ND98_553","MG00",2001
"ND98_634","ND98_634","MG0",2001
"ND98_658","ND98_658","MG0",2001
"ND98_677","ND98_677","MG00",2001
"ND98_817","ND98_817","MG00",2001
"ND98_818","ND98_818","MG00",2001
"NE3001","NE3001","MGIII",2001
"OAC00_01_MG0","OAC00_01","MG0",2001
"OAC00_02","OAC00_02","MG0",2001
"OAC00_05","OAC00_05","MG00",2001
"OAC00_09","OAC00_09","MG00",2001
"OAC00_10","OAC00_10","MG00",2001
"OAC00_11","OAC00_11","MG00",2001
"OAC00_18","OAC00_18","MG0",2001
"OAC00_22","OAC00_22","MG0",2001
"OAC00_24","OAC00_24","MG0",2001
"OAC00_26","OAC00_26","MG0",2001
"OAC00_33","OAC00_33","MG0",2001
"OAC00_41","OAC00_41","MGI",2001
"OAC00_44","OAC00_44","MGI",2001
"OAC00_48","OAC00_48","MGI",2001
"ORC2001","ORC2001","MG0",2001
"ORC2005","ORC2005","MGI",2001
"ORC2006","ORC2006","MGI",2001
"ORC2008","ORC2008","MGII",2001
"ORC2009","ORC2009","MGII",2001
"RCATLogan","RCATLogan","MG0",2001
"SD96_135_3_MG0","SD96_135_3","MG0",2001
"SD97_105","SD97_105","MGI",2001
"SD97_92_2","SD97_92_2","MG0",2001
"SD97_92_3","SD97_92_3","MG0",2001
"SD98_113","SD98_113","MGI",2001
"SD98_123","SD98_123","MGI",2001
"SD98_1337","SD98_1337","MGII",2001
"SD98_1632","SD98_1632","MGI",2001
"SD98_1952","SD98_1952","MGII",2001
"SD98_2707","SD98_2707","MG0",2001
"SD98_3289","SD98_3289","MG0",2001
"SD98_342","SD98_342","MGII",2001
"SD98_3457","SD98_3457","MGI",2001
"SD98_3742","SD98_3742","MG0",2001
"SD98_577","SD98_577","MG0",2001
"SD98_586","SD98_586","MG0",2001
"SD98_595","SD98_595","MGII",2001
"SD98_98","SD98_98","MGI",2001
"U97_207134_MGIII","U97_207134","MGIII",1999
"U98_200912_MGIII","U98_200912","MGIII",2000
"U98_201113_MGIII","U98_201113","MGIII",2000
"U98_310860","U98_310860","MGIII",2001
"U99_002077","U99_002077","MGIII",2001
"U99_003002","U99_003002","MGIII",2001
"U99_003022","U99_003022","MGII",2001
"U99_003047","U99_003047","MGI",2001
"U99_003050","U99_003050","MGII",2001
"U99_003065","U99_003065","MGII",2001
"U99_004022","U99_004022","MGII",2001
"U99_005032","U99_005032","MGIII",2001
"U99_006063","U99_006063","MGIII",2001
"U99_008027","U99_008027","MGI",2001
"U99_008051","U99_008051","MGII",2001
"U99_009019","U99_009019","MGIII",2001
"U99_009051","U99_009051","MGIII",2001
"U99_011081","U99_011081","MGII",2001
"U99_012059","U99_012059","MGII",2001
"U99_013047","U99_013047","MGII",2001
"U99_013056","U99_013056","MGI",2001
"U99_013059","U99_013059","MGII",2001
"U99_035014_MGII","U99_035014","MGII",2001
"U99_045080","U99_045080","MGIII",2001
"U99_046024","U99_046024","MGIII",2001
"U99_046048","U99_046048","MGIII",2001
"U99_046063","U99_046063","MGIII",2001
"U99_048032","U99_048032","MGII",2001
"A01_409003","A01_409003","MGI",2002
"A01_409005","A01_409005","MGII",2002
"A01_409010","A01_409010","MGI",2002
"A01_409031","A01_409031","MGI",2002
"A01_409033","A01_409033","MGI",2002
"A01_409050","A01_409050","MGI",2002
"A01_410005","A01_410005","MGII",2002
"A01_410006","A01_410006","MGI",2002
"A01_410008","A01_410008","MGII",2002
"A01_410009","A01_410009","MGI",2002
"A01_510004","A01_510004","MGII",2002
"A01_510020","A01_510020","MGI",2002
"A01_510038","A01_510038","MGII",2002
"A01_510046","A01_510046","MGII",2002
"A01_511015","A01_511015","MGII",2002
"A01_511017","A01_511017","MGI",2002
"A01_511020","A01_511020","MGII",2002
"A01_511047","A01_511047","MGII",2002
"A01_511050","A01_511050","MGII",2002
"A01_511055","A01_511055","MGII",2002
"A01_512021","A01_512021","MGIII",2002
"A01_512025","A01_512025","MGII",2002
"A01_512030","A01_512030","MGII",2002
"A01_512036","A01_512036","MGIII",2002
"A01_512050","A01_512050","MGII",2002
"A01_611005","A01_611005","MGIII",2002
"A01_611010","A01_611010","MGIII",2002
"A01_611037","A01_611037","MGIII",2002
"A01_612003","A01_612003","MGIII",2002
"A01_612006","A01_612006","MGII",2002
"A01_612009","A01_612009","MGIII",2002
"A01_612011","A01_612011","MGIII",2002
"A01_612013","A01_612013","MGIII",2002
"A01_612016","A01_612016","MGIII",2002
"A01_612018","A01_612018","MGIII",2002
"A01_612032","A01_612032","MGIII",2002
"A01_612038","A01_612038","MGIII",2002
"A01_612041","A01_612041","MGIII",2002
"A01_612043","A01_612043","MGIII",2002
"C2023","C2023","MGIV",2002
"C2024","C2024","MGIV",2002
"C2025","C2025","MGII",2002
"C2026","C2026","MGIII",2002
"C2027","C2027","MGIV",2002
"C2028","C2028","MGIII",2002
"C2029","C2029","MGIII",2002
"C2030","C2030","MGII",2002
"C2031","C2031","MGIII",2002
"C2032","C2032","MGIII",2002
"C2033","C2033","MGIII",2002
"E00001_MGII","E00001","MGII",2002
"E00003_MGII","E00003","MGII",2002
"E00075_MGII","E00075","MGII",2002
"E00085","E00085","MGII",2002
"E00101","E00101","MGIII",2002
"E00105","E00105","MGIII",2002
"E00112","E00112","MGII",2002
"E00153","E00153","MGIII",2002
"E00178","E00178","MGIII",2002
"E00239","E00239","MGII",2002
"E00257","E00257","MGIII",2002
"E00258","E00258","MGII",2002
"E00274","E00274","MGIII",2002
"E00290_MGII","E00290","MGII",2002
"E00294","E00294","MGIII",2002
"E00306","E00306","MGIII",2002
"E00308","E00308","MGIII",2002
"HC97_4621","HC97_4621","MGIV",2002
"HC98_1360","HC98_1360","MGIV",2002
"HC98_1584","HC98_1584","MGIV",2002
"HC98_71PR","HC98_71PR","MGIII",2002
"HC98_76PR","HC98_76PR","MGIII",2002
"HC99_1016","HC99_1016","MGIV",2002
"HC99_1108","HC99_1108","MGIII",2002
"HC99_113PR","HC99_113PR","MGIV",2002
"HC99_115PR","HC99_115PR","MGIV",2002
"HC99_117PR","HC99_117PR","MGIV",2002
"HC99_118PR","HC99_118PR","MGIV",2002
"HC99_1261","HC99_1261","MGIV",2002
"HC99_1267","HC99_1267","MGIV",2002
"HC99_1334","HC99_1334","MGIII",2002
"HC99_1503","HC99_1503","MGIII",2002
"HC99_2533","HC99_2533","MGIV",2002
"HC99_2539","HC99_2539","MGIV",2002
"HC99_2598","HC99_2598","MGIV",2002
"HC99_2752","HC99_2752","MGIV",2002
"HC99_2762","HC99_2762","MGIV",2002
"HC99_27MB","HC99_27MB","MGIII",2002
"HC99_34PR","HC99_34PR","MGIII",2002
"HC99_475","HC99_475","MGIV",2002
"HC99_4792","HC99_4792","MGIII",2002
"HC99_4826","HC99_4826","MGIII",2002
"HC99_4837","HC99_4837","MGIII",2002
"HC99_4919","HC99_4919","MGIII",2002
"HC99_545","HC99_545","MGIV",2002
"HC99_665","HC99_665","MGIII",2002
"HC99_714","HC99_714","MGIV",2002
"HC99_76PR","HC99_76PR","MGIV",2002
"HC99_875","HC99_875","MGIV",2002
"HF00_022","HF00_022","MGII",2002
"HF00_072_MGII","HF00_072","MGII",2002
"HF00_092","HF00_092","MGIII",2002
"HF00_137","HF00_137","MGIII",2002
"HF00_196_MGIII","HF00_196","MGIII",2002
"HF99_019_MGII","HF99_019","MGII",2001
"HS0_3243","HS0_3243","MGIII",2002
"HS0_3244","HS0_3244","MGIII",2002
"HS0_3246","HS0_3246","MGIII",2002
"HS0_3248","HS0_3248","MGIII",2002
"HS0_3251_MGIV","HS0_3251","MGIV",2002
"HS0_3259","HS0_3259","MGIII",2002
"HS0_3364","HS0_3364","MGIII",2002
"HS99_4256","HS99_4256","MGIII",2002
"HS99_4262","HS99_4262","MGIII",2002
"HS99_4468","HS99_4468","MGIII",2002
"K1547","K1547","MGIII",2002
"K1548","K1548","MGIII",2002
"K1549","K1549","MGIII",2002
"K1560","K1560","MGIII",2002
"K1561","K1561","MGIII",2002
"K1562","K1562","MGIII",2002
"K1563_MGIII","K1563","MGIII",2002
"K1564","K1564","MGIII",2002
"K1565","K1565","MGIV",2002
"K1566","K1566","MGIV",2002
"K1567","K1567","MGIV",2002
"K1568","K1568","MGIV",2002
"K1569","K1569","MGIV",2002
"K1570","K1570","MGIV",2002
"K1571","K1571","MGIV",2002
"K1572","K1572","MGIV",2002
"K1573","K1573","MGIV",2002
"LD99_11156","LD99_11156","MGIV",2002
"LD99_14419","LD99_14419","MGIV",2002
"LDX98152_32","LDX98152_32","MGIII",2002
"LDX98154_8","LDX98154_8","MGIII",2002
"LDX98160_20","LDX98160_20","MGIII",2002
"LG00_2482","LG00_2482","MGIII",2002
"LG00_2483","LG00_2483","MGII",2002
"LG00_2485","LG00_2485","MGIII",2002
"LG00_3051","LG00_3051","MGIII",2002
"LG00_3063","LG00_3063","MGII",2002
"LG00_3145","LG00_3145","MGIII",2002
"LG00_3268","LG00_3268","MGII",2002
"LG00_6306","LG00_6306","MGIV",2002
"LG00_6313","LG00_6313","MGIV",2002
"LG97_7012_MGIII","LG97_7012","MGIII",2001
"LG97_9685","LG97_9685","MGIV",2002
"LG98_1445_MGIII","LG98_1445","MGIII",2001
"LG98_1454","LG98_1454","MGIII",2002
"LG99_5106","LG99_5106","MGIII",2002
"LG99_5126","LG99_5126","MGII",2002
"LG99_8924","LG99_8924","MGIV",2002
"LS99_1121","LS99_1121","MGIV",2002
"LS99_2235","LS99_2235","MGIV",2002
"LS99_2510","LS99_2510","MGIII",2002
"LS99_2516","LS99_2516","MGIII",2002
"LS99_3107","LS99_3107","MGIII",2002
"LS99_3149","LS99_3149","MGIII",2002
"LS99_3346","LS99_3346","MGIV",2002
"M95_116024","M95_116024","MG0",2002
"M95_215050_MG0","M95_215050","MG0",2001
"M95_227016_MGI","M95_227016","MGI",2001
"M95_228092_MGI","M95_228092","MGI",2001
"M95_255017","M95_255017","MGI",2002
"M95_261096","M95_261096","MGI",2002
"M96_143031","M96_143031","MGI",2002
"M96_323011","M96_323011","MG0",2002
"M96_323087","M96_323087","MG0",2002
"M96_331013","M96_331013","MGI",2002
"M96_337005","M96_337005","MGI",2002
"M96_355009","M96_355009","MG0",2002
"M96_356055","M96_356055","MG0",2002
"M96_356062","M96_356062","MG0",2002
"M96_368038_MGI","M96_368038","MGI",2002
"M96_373013","M96_373013","MG0",2002
"M96_376023","M96_376023","MG0",2002
"M96_385063","M96_385063","MGI",2002
"M96_393101","M96_393101","MG0",2002
"M96_402043","M96_402043","MG0",2002
"M96_403029","M96_403029","MG0",2002
"M96_403044","M96_403044","MGI",2002
"Md99_6056","Md99_6056","MGIV",2002
"Md99_6079","Md99_6079","MGIV",2002
"Md99_6085","Md99_6085","MGIV",2002
"MN1005_MGI","MN1005","MGI",2001
"MN1006CN","MN1006CN","MGI",2002
"ND99_0408","ND99_0408","MG0",2002
"ND99_0413","ND99_0413","MG0",2002
"ND99_0422","ND99_0422","MG0",2002
"ND99_1002","ND99_1002","MG0",2002
"ND99_1298","ND99_1298","MG00",2002
"ND99_1302","ND99_1302","MG00",2002
"ND99_1318","ND99_1318","MG00",2002
"ND99_2066","ND99_2066","MG0",2002
"ND99_2084","ND99_2084","MG0",2002
"ND99_2087","ND99_2087","MG0",2002
"ND99_2144","ND99_2144","MG0",2002
"ND99_2156","ND99_2156","MG0",2002
"ND99_2169","ND99_2169","MG0",2002
"ND99_2266","ND99_2266","MG00",2002
"ND99_2311","ND99_2311","MG00",2002
"ND99_2404","ND99_2404","MG0",2002
"ND99_2608","ND99_2608","MG0",2002
"ND99_2614","ND99_2614","MG0",2002
"ND99_2621","ND99_2621","MG0",2002
"ND99_3107","ND99_3107","MG00",2002
"ND99_3300","ND99_3300","MG00",2002
"ND99_3315","ND99_3315","MG00",2002
"ND99_489","ND99_489","MG00",2002
"ND99_700","ND99_700","MG00",2002
"ND99_812","ND99_812","MG00",2002
"OAC01_10","OAC01_10","MG00",2002
"OAC01_12","OAC01_12","MG00",2002
"OAC01_13","OAC01_13","MG00",2002
"OAC01_15","OAC01_15","MG0",2002
"OAC01_17","OAC01_17","MG0",2002
"OAC01_25","OAC01_25","MG0",2002
"OAC01_26","OAC01_26","MG0",2002
"OAC01_31","OAC01_31","MG0",2002
"OAC01_34","OAC01_34","MGI",2002
"OAC01_37","OAC01_37","MGI",2002
"OACKent","OACKent","MGI",2002
"ORC0101","ORC0101","MGI",2002
"ORC0102","ORC0102","MG0",2002
"ORC0103","ORC0103","MG0",2002
"ORC0105","ORC0105","MGI",2002
"ORC0106","ORC0106","MGI",2002
"OT01_03","OT01_03","MG00",2002
"OT01_04","OT01_04","MG00",2002
"OT01_05","OT01_05","MG00",2002
"SD96_135_3_MGI","SD96_135_3","MGI",2001
"SD99_1109","SD99_1109","MGII",2002
"SD99_1236_MGI","SD99_1236","MGI",2002
"SD99_1358","SD99_1358","MG0",2002
"SD99_1530","SD99_1530","MGI",2002
"SD99_1758","SD99_1758","MGII",2002
"SD99_1909_MGI","SD99_1909","MGI",2002
"SD99_262","SD99_262","MGII",2002
"SD99_3560","SD99_3560","MG0",2002
"SD99_454","SD99_454","MGII",2002
"SD99_455","SD99_455","MGI",2002
"SD99_456","SD99_456","MGII",2002
"SD99_469","SD99_469","MGI",2002
"SD99_486","SD99_486","MGII",2002
"SD99_5017","SD99_5017","MG0",2002
"SD99_548","SD99_548","MG0",2002
"SD99_700","SD99_700","MG0",2002
"U00_220157","U00_220157","MGII",2002
"U00_320260","U00_320260","MGIII",2002
"U00_320276","U00_320276","MGIII",2002
"U00_320280","U00_320280","MGIII",2002
"U00_404041","U00_404041","MGIII",2002
"U00_404046","U00_404046","MGIII",2002
"U00_407036","U00_407036","MGII",2002
"U00_407044","U00_407044","MGII",2002
"U00_411049","U00_411049","MGIII",2002
"U00_419015","U00_419015","MGI",2002
"U00_420019","U00_420019","MGIII",2002
"U00_421006","U00_421006","MGII",2002
"U00_423034","U00_423034","MGIII",2002
"U00_424018","U00_424018","MGIII",2002
"U00_425032","U00_425032","MGIII",2002
"U00_426026","U00_426026","MGIII",2002
"U00_426036","U00_426036","MGII",2002
"U00_429025","U00_429025","MGIII",2002
"U00_429029","U00_429029","MGIII",2002
"U00_432012","U00_432012","MGII",2002
"U00_432045","U00_432045","MGIII",2002
"U00_433016","U00_433016","MGIII",2002
"U99_035014_MGIII","U99_035014","MGIII",2001
"UX1347_5","UX1347_5","MGIII",2002
"A02_136021","A02_136021","MGI",2003
"A02_136027","A02_136027","MGI",2003
"A02_136028","A02_136028","MGI",2003
"A02_136030","A02_136030","MGI",2003
"A02_136031","A02_136031","MGI",2003
"A02_136053","A02_136053","MGI",2003
"A02_137022","A02_137022","MGI",2003
"A02_138008","A02_138008","MGI",2003
"A02_138012","A02_138012","MGI",2003
"A02_138032","A02_138032","MGI",2003
"A02_138036","A02_138036","MGI",2003
"A02_138037","A02_138037","MGI",2003
"A02_138043","A02_138043","MGI",2003
"A02_236004","A02_236004","MGII",2003
"A02_236010","A02_236010","MGII",2003
"A02_236011","A02_236011","MGII",2003
"A02_236015","A02_236015","MGII",2003
"A02_236016","A02_236016","MGII",2003
"A02_236018","A02_236018","MGII",2003
"A02_236035","A02_236035","MGII",2003
"A02_236055","A02_236055","MGII",2003
"A02_237002","A02_237002","MGIII",2003
"A02_237007","A02_237007","MGII",2003
"A02_237009","A02_237009","MGIII",2003
"A02_237015","A02_237015","MGII",2003
"A02_237018","A02_237018","MGII",2003
"A02_237052","A02_237052","MGI",2003
"A02_238008","A02_238008","MGII",2003
"A02_238026","A02_238026","MGII",2003
"A02_238031","A02_238031","MGIII",2003
"A02_238054","A02_238054","MGII",2003
"A02_336030","A02_336030","MGIII",2003
"A02_336040","A02_336040","MGIII",2003
"A02_337018","A02_337018","MGIII",2003
"A02_337039","A02_337039","MGIII",2003
"A02_337046","A02_337046","MGIII",2003
"A02_337048","A02_337048","MGIII",2003
"A02_337049","A02_337049","MGIII",2003
"A02_338011","A02_338011","MGIII",2003
"A02_338013","A02_338013","MGIII",2003
"A02_338014","A02_338014","MGIII",2003
"A02_338039","A02_338039","MGIII",2003
"A02_338043","A02_338043","MGIII",2003
"AG0801","AG0801","MG0",2003
"AG1602","AG1602","MGI",2003
"AG1902_MGI","AG1902","MGI",2003
